,b1,b2,b3,b4,b5,attacker,defender
2922,162,107,187,10900,14200,generated,flutter-mane
2923,162,107,187,10900,14300,generated,flutter-mane
2924,162,107,187,10900,14400,generated,flutter-mane
2925,162,107,187,10900,14500,generated,flutter-mane
2926,162,107,187,10900,14600,generated,flutter-mane
2927,162,107,187,10900,14700,generated,flutter-mane
2928,162,107,187,10900,14800,generated,flutter-mane
2929,162,107,187,10900,14900,generated,flutter-mane
2930,162,107,187,10900,15000,generated,flutter-mane
2931,162,107,187,10900,15100,generated,flutter-mane
2932,162,107,187,10900,15200,generated,flutter-mane
2933,162,107,187,10900,15300,generated,flutter-mane
2934,162,107,187,10900,15400,generated,flutter-mane
2935,162,107,187,10900,15500,generated,flutter-mane
2936,162,107,187,10900,15600,generated,flutter-mane
2937,162,107,187,10900,15700,generated,flutter-mane
2938,162,107,187,10900,15800,generated,flutter-mane
2939,162,107,187,10900,15900,generated,flutter-mane
2940,162,107,187,10900,16000,generated,flutter-mane
2941,162,107,187,10900,16100,generated,flutter-mane
2942,162,107,187,10900,16200,generated,flutter-mane
2943,162,107,187,10900,16300,generated,flutter-mane
2944,162,107,187,10900,16400,generated,flutter-mane
2945,162,107,187,10900,16500,generated,flutter-mane
2946,162,107,187,10900,16600,generated,flutter-mane
2947,162,107,187,10900,16700,generated,flutter-mane
2948,162,107,187,10900,16800,generated,flutter-mane
2949,162,107,187,10900,16900,generated,flutter-mane
2950,162,107,187,10900,17000,generated,flutter-mane
2951,162,107,187,10900,17100,generated,flutter-mane
2952,162,107,187,10900,17200,generated,flutter-mane
2953,162,107,187,10900,17300,generated,flutter-mane
2954,162,107,187,10900,17400,generated,flutter-mane
2955,162,107,187,10900,17500,generated,flutter-mane
2956,162,107,187,10900,17600,generated,flutter-mane
2957,162,107,187,10900,17700,generated,flutter-mane
2958,162,107,187,10900,17800,generated,flutter-mane
2959,162,107,187,10900,17900,generated,flutter-mane
2960,162,107,187,10900,18000,generated,flutter-mane
2961,162,107,187,10900,18100,generated,flutter-mane
2962,162,107,187,10900,18200,generated,flutter-mane
2963,162,107,187,10900,18300,generated,flutter-mane
2964,162,107,187,10900,18400,generated,flutter-mane
2965,162,107,187,10900,18500,generated,flutter-mane
2966,162,107,187,10900,18600,generated,flutter-mane
2967,162,107,187,10900,18700,generated,flutter-mane
2968,162,107,187,10900,18800,generated,flutter-mane
2969,162,107,187,10900,18900,generated,flutter-mane
2970,162,107,187,10900,19000,generated,flutter-mane
2971,162,107,187,10900,19100,generated,flutter-mane
2972,162,107,187,10900,19200,generated,flutter-mane
2973,162,107,187,10900,19300,generated,flutter-mane
2974,162,107,187,10900,19400,generated,flutter-mane
2975,162,107,187,10900,19500,generated,flutter-mane
2976,162,107,187,10900,19600,generated,flutter-mane
2977,162,107,187,10900,19700,generated,flutter-mane
2978,162,107,187,10900,19800,generated,flutter-mane
2979,162,107,187,10900,19900,generated,flutter-mane
2980,162,107,187,10900,20000,generated,flutter-mane
2981,162,107,187,10900,20100,generated,flutter-mane
2982,162,107,187,10900,20200,generated,flutter-mane
2983,162,107,187,10900,20300,generated,flutter-mane
2984,162,107,187,10900,20400,generated,flutter-mane
2985,162,107,187,10900,20500,generated,flutter-mane
2986,162,107,187,10900,20600,generated,flutter-mane
2987,162,107,187,10900,20700,generated,flutter-mane
2988,162,107,187,10900,20800,generated,flutter-mane
2989,162,107,187,10900,20900,generated,flutter-mane
2990,162,107,187,10900,21000,generated,flutter-mane
2991,162,107,187,10900,21100,generated,flutter-mane
2992,162,107,187,10900,21200,generated,flutter-mane
2993,162,107,187,10900,21300,generated,flutter-mane
2994,162,107,187,10900,21400,generated,flutter-mane
2995,162,107,187,10900,21500,generated,flutter-mane
2996,162,107,187,10900,21600,generated,flutter-mane
2997,162,107,187,10900,21700,generated,flutter-mane
2998,162,107,187,10900,21800,generated,flutter-mane
2999,162,107,187,10900,21900,generated,flutter-mane
3000,162,107,187,11000,12000,generated,flutter-mane
3001,162,107,187,11000,12100,generated,flutter-mane
3002,162,107,187,11000,12200,generated,flutter-mane
3003,162,107,187,11000,12300,generated,flutter-mane
3004,162,107,187,11000,12400,generated,flutter-mane
3005,162,107,187,11000,12500,generated,flutter-mane
3006,162,107,187,11000,12600,generated,flutter-mane
3007,162,107,187,11000,12700,generated,flutter-mane
3008,162,107,187,11000,12800,generated,flutter-mane
3009,162,107,187,11000,12900,generated,flutter-mane
3010,162,107,187,11000,13000,generated,flutter-mane
3011,162,107,187,11000,13100,generated,flutter-mane
3012,162,107,187,11000,13200,generated,flutter-mane
3013,162,107,187,11000,13300,generated,flutter-mane
3014,162,107,187,11000,13400,generated,flutter-mane
3015,162,107,187,11000,13500,generated,flutter-mane
3016,162,107,187,11000,13600,generated,flutter-mane
3017,162,107,187,11000,13700,generated,flutter-mane
3018,162,107,187,11000,13800,generated,flutter-mane
3019,162,107,187,11000,13900,generated,flutter-mane
3020,162,107,187,11000,14000,generated,flutter-mane
3021,162,107,187,11000,14100,generated,flutter-mane
3022,162,107,187,11000,14200,generated,flutter-mane
3023,162,107,187,11000,14300,generated,flutter-mane
3024,162,107,187,11000,14400,generated,flutter-mane
3025,162,107,187,11000,14500,generated,flutter-mane
3026,162,107,187,11000,14600,generated,flutter-mane
3027,162,107,187,11000,14700,generated,flutter-mane
3028,162,107,187,11000,14800,generated,flutter-mane
3029,162,107,187,11000,14900,generated,flutter-mane
3030,162,107,187,11000,15000,generated,flutter-mane
3031,162,107,187,11000,15100,generated,flutter-mane
3032,162,107,187,11000,15200,generated,flutter-mane
3033,162,107,187,11000,15300,generated,flutter-mane
3034,162,107,187,11000,15400,generated,flutter-mane
3035,162,107,187,11000,15500,generated,flutter-mane
3036,162,107,187,11000,15600,generated,flutter-mane
3037,162,107,187,11000,15700,generated,flutter-mane
3038,162,107,187,11000,15800,generated,flutter-mane
3039,162,107,187,11000,15900,generated,flutter-mane
3040,162,107,187,11000,16000,generated,flutter-mane
3041,162,107,187,11000,16100,generated,flutter-mane
3042,162,107,187,11000,16200,generated,flutter-mane
3043,162,107,187,11000,16300,generated,flutter-mane
3044,162,107,187,11000,16400,generated,flutter-mane
3045,162,107,187,11000,16500,generated,flutter-mane
3046,162,107,187,11000,16600,generated,flutter-mane
3047,162,107,187,11000,16700,generated,flutter-mane
3048,162,107,187,11000,16800,generated,flutter-mane
3049,162,107,187,11000,16900,generated,flutter-mane
3050,162,107,187,11000,17000,generated,flutter-mane
3051,162,107,187,11000,17100,generated,flutter-mane
3052,162,107,187,11000,17200,generated,flutter-mane
3053,162,107,187,11000,17300,generated,flutter-mane
3054,162,107,187,11000,17400,generated,flutter-mane
3055,162,107,187,11000,17500,generated,flutter-mane
3056,162,107,187,11000,17600,generated,flutter-mane
3057,162,107,187,11000,17700,generated,flutter-mane
3058,162,107,187,11000,17800,generated,flutter-mane
3059,162,107,187,11000,17900,generated,flutter-mane
3060,162,107,187,11000,18000,generated,flutter-mane
3061,162,107,187,11000,18100,generated,flutter-mane
3062,162,107,187,11000,18200,generated,flutter-mane
3063,162,107,187,11000,18300,generated,flutter-mane
3064,162,107,187,11000,18400,generated,flutter-mane
3065,162,107,187,11000,18500,generated,flutter-mane
3066,162,107,187,11000,18600,generated,flutter-mane
3067,162,107,187,11000,18700,generated,flutter-mane
3068,162,107,187,11000,18800,generated,flutter-mane
3069,162,107,187,11000,18900,generated,flutter-mane
3070,162,107,187,11000,19000,generated,flutter-mane
3071,162,107,187,11000,19100,generated,flutter-mane
3072,162,107,187,11000,19200,generated,flutter-mane
3073,162,107,187,11000,19300,generated,flutter-mane
3074,162,107,187,11000,19400,generated,flutter-mane
3075,162,107,187,11000,19500,generated,flutter-mane
3076,162,107,187,11000,19600,generated,flutter-mane
3077,162,107,187,11000,19700,generated,flutter-mane
3078,162,107,187,11000,19800,generated,flutter-mane
3079,162,107,187,11000,19900,generated,flutter-mane
3080,162,107,187,11000,20000,generated,flutter-mane
3081,162,107,187,11000,20100,generated,flutter-mane
3082,162,107,187,11000,20200,generated,flutter-mane
3083,162,107,187,11000,20300,generated,flutter-mane
3084,162,107,187,11000,20400,generated,flutter-mane
3085,162,107,187,11000,20500,generated,flutter-mane
3086,162,107,187,11000,20600,generated,flutter-mane
3087,162,107,187,11000,20700,generated,flutter-mane
3088,162,107,187,11000,20800,generated,flutter-mane
3089,162,107,187,11000,20900,generated,flutter-mane
3090,162,107,187,11000,21000,generated,flutter-mane
3091,162,107,187,11000,21100,generated,flutter-mane
3092,162,107,187,11000,21200,generated,flutter-mane
3093,162,107,187,11000,21300,generated,flutter-mane
3094,162,107,187,11000,21400,generated,flutter-mane
3095,162,107,187,11000,21500,generated,flutter-mane
3096,162,107,187,11000,21600,generated,flutter-mane
3097,162,107,187,11000,21700,generated,flutter-mane
3098,162,107,187,11000,21800,generated,flutter-mane
3099,162,107,187,11000,21900,generated,flutter-mane
3100,162,107,187,11100,12000,generated,flutter-mane
3101,162,107,187,11100,12100,generated,flutter-mane
3102,162,107,187,11100,12200,generated,flutter-mane
3103,162,107,187,11100,12300,generated,flutter-mane
3104,162,107,187,11100,12400,generated,flutter-mane
3105,162,107,187,11100,12500,generated,flutter-mane
3106,162,107,187,11100,12600,generated,flutter-mane
3107,162,107,187,11100,12700,generated,flutter-mane
3108,162,107,187,11100,12800,generated,flutter-mane
3109,162,107,187,11100,12900,generated,flutter-mane
3110,162,107,187,11100,13000,generated,flutter-mane
3111,162,107,187,11100,13100,generated,flutter-mane
3112,162,107,187,11100,13200,generated,flutter-mane
3113,162,107,187,11100,13300,generated,flutter-mane
3114,162,107,187,11100,13400,generated,flutter-mane
3115,162,107,187,11100,13500,generated,flutter-mane
3116,162,107,187,11100,13600,generated,flutter-mane
3117,162,107,187,11100,13700,generated,flutter-mane
3118,162,107,187,11100,13800,generated,flutter-mane
3119,162,107,187,11100,13900,generated,flutter-mane
3120,162,107,187,11100,14000,generated,flutter-mane
3121,162,107,187,11100,14100,generated,flutter-mane
3122,162,107,187,11100,14200,generated,flutter-mane
3123,162,107,187,11100,14300,generated,flutter-mane
3124,162,107,187,11100,14400,generated,flutter-mane
3125,162,107,187,11100,14500,generated,flutter-mane
3126,162,107,187,11100,14600,generated,flutter-mane
3127,162,107,187,11100,14700,generated,flutter-mane
3128,162,107,187,11100,14800,generated,flutter-mane
3129,162,107,187,11100,14900,generated,flutter-mane
3130,162,107,187,11100,15000,generated,flutter-mane
3131,162,107,187,11100,15100,generated,flutter-mane
3132,162,107,187,11100,15200,generated,flutter-mane
3133,162,107,187,11100,15300,generated,flutter-mane
3134,162,107,187,11100,15400,generated,flutter-mane
3135,162,107,187,11100,15500,generated,flutter-mane
3136,162,107,187,11100,15600,generated,flutter-mane
3137,162,107,187,11100,15700,generated,flutter-mane
3138,162,107,187,11100,15800,generated,flutter-mane
3139,162,107,187,11100,15900,generated,flutter-mane
3140,162,107,187,11100,16000,generated,flutter-mane
3141,162,107,187,11100,16100,generated,flutter-mane
3142,162,107,187,11100,16200,generated,flutter-mane
3143,162,107,187,11100,16300,generated,flutter-mane
3144,162,107,187,11100,16400,generated,flutter-mane
3145,162,107,187,11100,16500,generated,flutter-mane
3146,162,107,187,11100,16600,generated,flutter-mane
3147,162,107,187,11100,16700,generated,flutter-mane
3148,162,107,187,11100,16800,generated,flutter-mane
3149,162,107,187,11100,16900,generated,flutter-mane
3150,162,107,187,11100,17000,generated,flutter-mane
3151,162,107,187,11100,17100,generated,flutter-mane
3152,162,107,187,11100,17200,generated,flutter-mane
3153,162,107,187,11100,17300,generated,flutter-mane
3154,162,107,187,11100,17400,generated,flutter-mane
3155,162,107,187,11100,17500,generated,flutter-mane
3156,162,107,187,11100,17600,generated,flutter-mane
3157,162,107,187,11100,17700,generated,flutter-mane
3158,162,107,187,11100,17800,generated,flutter-mane
3159,162,107,187,11100,17900,generated,flutter-mane
3160,162,107,187,11100,18000,generated,flutter-mane
3161,162,107,187,11100,18100,generated,flutter-mane
3162,162,107,187,11100,18200,generated,flutter-mane
3163,162,107,187,11100,18300,generated,flutter-mane
3164,162,107,187,11100,18400,generated,flutter-mane
3165,162,107,187,11100,18500,generated,flutter-mane
3166,162,107,187,11100,18600,generated,flutter-mane
3167,162,107,187,11100,18700,generated,flutter-mane
3168,162,107,187,11100,18800,generated,flutter-mane
3169,162,107,187,11100,18900,generated,flutter-mane
3170,162,107,187,11100,19000,generated,flutter-mane
3171,162,107,187,11100,19100,generated,flutter-mane
3172,162,107,187,11100,19200,generated,flutter-mane
3173,162,107,187,11100,19300,generated,flutter-mane
3174,162,107,187,11100,19400,generated,flutter-mane
3175,162,107,187,11100,19500,generated,flutter-mane
3176,162,107,187,11100,19600,generated,flutter-mane
3177,162,107,187,11100,19700,generated,flutter-mane
3178,162,107,187,11100,19800,generated,flutter-mane
3179,162,107,187,11100,19900,generated,flutter-mane
3180,162,107,187,11100,20000,generated,flutter-mane
3181,162,107,187,11100,20100,generated,flutter-mane
3182,162,107,187,11100,20200,generated,flutter-mane
3183,162,107,187,11100,20300,generated,flutter-mane
3184,162,107,187,11100,20400,generated,flutter-mane
3185,162,107,187,11100,20500,generated,flutter-mane
3186,162,107,187,11100,20600,generated,flutter-mane
3187,162,107,187,11100,20700,generated,flutter-mane
3188,162,107,187,11100,20800,generated,flutter-mane
3189,162,107,187,11100,20900,generated,flutter-mane
3190,162,107,187,11100,21000,generated,flutter-mane
3191,162,107,187,11100,21100,generated,flutter-mane
3192,162,107,187,11100,21200,generated,flutter-mane
3193,162,107,187,11100,21300,generated,flutter-mane
3194,162,107,187,11100,21400,generated,flutter-mane
3195,162,107,187,11100,21500,generated,flutter-mane
3196,162,107,187,11100,21600,generated,flutter-mane
3197,162,107,187,11100,21700,generated,flutter-mane
3198,162,107,187,11100,21800,generated,flutter-mane
3199,162,107,187,11100,21900,generated,flutter-mane
3200,162,107,187,11200,12000,generated,flutter-mane
3201,162,107,187,11200,12100,generated,flutter-mane
3202,162,107,187,11200,12200,generated,flutter-mane
3203,162,107,187,11200,12300,generated,flutter-mane
3204,162,107,187,11200,12400,generated,flutter-mane
3205,162,107,187,11200,12500,generated,flutter-mane
3206,162,107,187,11200,12600,generated,flutter-mane
3207,162,107,187,11200,12700,generated,flutter-mane
3208,162,107,187,11200,12800,generated,flutter-mane
3209,162,107,187,11200,12900,generated,flutter-mane
3210,162,107,187,11200,13000,generated,flutter-mane
3211,162,107,187,11200,13100,generated,flutter-mane
3212,162,107,187,11200,13200,generated,flutter-mane
3213,162,107,187,11200,13300,generated,flutter-mane
3214,162,107,187,11200,13400,generated,flutter-mane
3215,162,107,187,11200,13500,generated,flutter-mane
3216,162,107,187,11200,13600,generated,flutter-mane
3217,162,107,187,11200,13700,generated,flutter-mane
3218,162,107,187,11200,13800,generated,flutter-mane
3219,162,107,187,11200,13900,generated,flutter-mane
3220,162,107,187,11200,14000,generated,flutter-mane
3221,162,107,187,11200,14100,generated,flutter-mane
3222,162,107,187,11200,14200,generated,flutter-mane
3223,162,107,187,11200,14300,generated,flutter-mane
3224,162,107,187,11200,14400,generated,flutter-mane
3225,162,107,187,11200,14500,generated,flutter-mane
3226,162,107,187,11200,14600,generated,flutter-mane
3227,162,107,187,11200,14700,generated,flutter-mane
3228,162,107,187,11200,14800,generated,flutter-mane
